record_id,vendor,category,amount,site_id,approver,submitted_at,is_anomaly,anomaly_type
1468,Goa Timber & Plywood,materials,10501.59,SITE-007,J. D'Souza,2025-04-18 11:13:00,0,none
1469,Municipal Permits & Fees,misc,18413.09,SITE-008,K. Iyer,2025-04-01 10:58:00,0,none
1470,Goa Timber & Plywood,materials,12872.84,SITE-004,J. D'Souza,2025-04-21 10:22:00,0,none
1471,Goa Timber & Plywood,materials,19307.54,SITE-006,N. Rao,2025-05-20 16:52:00,0,none
1472,BuildRight Steel & Rebar,materials,46827.94,SITE-007,R. Mehta,2025-01-03 10:41:00,0,none
1473,Sagar Labour Solutions,labor,43840.02,SITE-006,P. Singh,2025-02-21 12:29:00,0,none
1474,Sagar Labour Solutions,labor,27216.79,SITE-008,P. Singh,2025-01-01 01:55:00,1,off_hours
1475,SafeSite PPE & Consumables,misc,10225.56,SITE-010,N. Rao,2025-01-22 12:25:00,0,none
1476,SafeSite PPE & Consumables,misc,8213.24,SITE-002,N. Rao,2025-05-06 16:15:00,0,none
1477,TerraMove Heavy Machinery,equipment,149763.67,SITE-006,M. Sharma,2025-05-23 10:16:00,0,none
1478,PowerLift Cranes & Equipment,equipment,120783.0,SITE-007,R. Mehta,2025-01-13 16:34:00,0,none
1479,PowerLift Cranes & Equipment,equipment,137583.85,SITE-010,K. Iyer,2025-03-19 15:06:00,0,none
1480,PowerLift Cranes & Equipment,equipment,61984.67,SITE-006,R. Mehta,2025-01-17 15:59:00,0,none
1481,TerraMove Heavy Machinery,equipment,73119.3,SITE-007,J. D'Souza,2025-03-27 18:45:00,0,none
1482,Zenith Office & Site Supplies,misc,6395.76,SITE-007,J. D'Souza,2025-04-04 10:25:00,0,none
1483,PowerLift Cranes & Equipment,equipment,116035.33,SITE-006,M. Sharma,2025-02-22 08:42:00,1,off_hours
1484,Municipal Permits & Fees,misc,21873.08,SITE-009,K. Iyer,2025-01-03 13:33:00,0,none
1485,Zenith Office & Site Supplies,misc,3950.86,SITE-009,S. Kulkarni,2025-03-26 08:15:00,0,none
1486,Union Skilled Workforce,labor,39590.94,SITE-003,R. Mehta,2025-04-08 08:37:00,0,none
1487,TerraMove Heavy Machinery,equipment,139519.86,SITE-010,M. Sharma,2025-06-13 14:10:00,0,none
1488,Coastal Scaffolding Rentals,equipment,26586.5,SITE-003,P. Singh,2025-01-13 11:34:00,0,none
1489,BuildRight Steel & Rebar,materials,78339.9,SITE-008,R. Mehta,2025-04-01 11:54:00,0,none
1490,Konkan Aggregates Pvt Ltd,materials,31630.08,SITE-002,N. Rao,2025-05-09 18:45:00,0,none
1491,BuildRight Steel & Rebar,materials,54444.92,SITE-008,K. Iyer,2025-02-13 17:20:00,0,none
1492,Shree Cement Suppliers,materials,32413.87,SITE-010,J. D'Souza,2025-01-03 15:27:00,0,none
1493,Shree Cement Suppliers,materials,28015.37,SITE-001,M. Sharma,2025-04-14 18:48:00,0,none
1494,SafeSite PPE & Consumables,misc,8907.34,SITE-001,N. Rao,2025-06-17 12:29:00,0,none
1495,Goa Timber & Plywood,materials,37013.49,SITE-005,J. D'Souza,2025-01-30 17:46:00,0,none
1496,Shree Cement Suppliers,materials,30420.23,SITE-006,M. Sharma,2025-04-04 11:45:00,0,none
1497,TerraMove Heavy Machinery,equipment,132013.09,SITE-009,J. D'Souza,2025-03-27 13:30:00,0,none
1498,Coastal Scaffolding Rentals,equipment,52373.4,SITE-004,K. Iyer,2025-02-12 11:41:00,0,none
1499,Sagar Labour Solutions,labor,31555.86,SITE-008,P. Singh,2025-02-18 18:36:00,0,none
1500,Zenith Office & Site Supplies,misc,4204.71,SITE-005,S. Kulkarni,2025-01-31 13:49:00,0,none
1501,Union Skilled Workforce,labor,54268.29,SITE-001,S. Kulkarni,2025-06-18 18:44:00,0,none
1502,Union Skilled Workforce,labor,65972.86,SITE-002,S. Kulkarni,2025-04-28 16:46:00,1,duplicate
1503,Everest Manpower Contractors,labor,55679.12,SITE-007,M. Sharma,2025-05-08 15:32:00,0,none
1504,Municipal Permits & Fees,misc,14765.16,SITE-008,J. D'Souza,2025-06-03 13:02:00,0,none
1505,BuildRight Steel & Rebar,materials,95378.8,SITE-005,R. Mehta,2025-03-12 10:50:00,0,none
1506,Konkan Aggregates Pvt Ltd,materials,27434.79,SITE-010,R. Mehta,2025-03-13 09:42:00,0,none
1507,PowerLift Cranes & Equipment,equipment,143795.9,SITE-006,K. Iyer,2025-06-18 10:28:00,0,none
1508,Union Skilled Workforce,labor,34130.08,SITE-010,S. Kulkarni,2025-03-28 11:41:00,0,none
1509,Zenith Office & Site Supplies,misc,5293.89,SITE-001,J. D'Souza,2025-03-27 13:29:00,0,none
1510,TerraMove Heavy Machinery,equipment,250297.97,SITE-005,J. D'Souza,2025-01-08 10:24:00,0,none
1511,Goa Timber & Plywood,materials,24125.23,SITE-008,J. D'Souza,2025-02-27 14:39:00,0,none
1512,BuildRight Steel & Rebar,materials,46483.11,SITE-009,K. Iyer,2025-05-22 12:54:00,0,none
1513,Municipal Permits & Fees,misc,16671.51,SITE-010,J. D'Souza,2025-04-23 09:55:00,0,none
1514,Coastal Scaffolding Rentals,equipment,35232.38,SITE-006,K. Iyer,2025-06-25 09:06:00,0,none
1515,Sagar Labour Solutions,labor,48666.43,SITE-008,P. Singh,2025-06-19 08:37:00,0,none
1516,PowerLift Cranes & Equipment,equipment,99155.87,SITE-002,R. Mehta,2025-05-22 09:43:00,0,none
1517,Union Skilled Workforce,labor,47289.68,SITE-006,S. Kulkarni,2025-06-11 10:38:00,0,none
1518,Zenith Office & Site Supplies,misc,3099.03,SITE-003,S. Kulkarni,2025-01-03 15:05:00,0,none
1519,Union Skilled Workforce,labor,76442.71,SITE-007,R. Mehta,2025-03-19 13:31:00,0,none
1520,PowerLift Cranes & Equipment,equipment,130438.67,SITE-004,R. Mehta,2025-06-16 16:55:00,0,none
1521,Everest Manpower Contractors,labor,45195.64,SITE-002,A. Fernandes,2025-01-22 15:32:00,0,none
1522,SafeSite PPE & Consumables,misc,6063.45,SITE-001,N. Rao,2025-01-08 11:27:00,0,none
1523,Municipal Permits & Fees,misc,17789.71,SITE-005,J. D'Souza,2025-05-02 14:08:00,0,none
1524,Zenith Office & Site Supplies,misc,5129.18,SITE-003,J. D'Souza,2025-03-20 18:49:00,0,none
1525,BuildRight Steel & Rebar,materials,67086.56,SITE-002,R. Mehta,2025-06-21 17:42:00,1,off_hours
1526,TerraMove Heavy Machinery,equipment,74259.32,SITE-009,J. D'Souza,2025-01-29 08:39:00,0,none
1527,SafeSite PPE & Consumables,misc,12635.88,SITE-002,R. Mehta,2025-05-15 14:51:00,0,none
1528,Goa Timber & Plywood,materials,25526.72,SITE-010,N. Rao,2025-03-21 14:03:00,0,none
1529,TerraMove Heavy Machinery,equipment,43240.94,SITE-003,J. D'Souza,2025-06-23 14:46:00,0,none
1530,Goa Timber & Plywood,materials,13059.9,SITE-010,N. Rao,2025-05-22 16:54:00,0,none
1531,Konkan Aggregates Pvt Ltd,materials,24648.5,SITE-006,R. Mehta,2025-06-24 13:26:00,0,none
1532,Coastal Scaffolding Rentals,equipment,29603.68,SITE-008,P. Singh,2025-03-27 14:18:00,0,none
1533,TerraMove Heavy Machinery,equipment,256526.94,SITE-005,J. D'Souza,2025-04-21 16:45:00,0,none
1534,PowerLift Cranes & Equipment,equipment,100372.49,SITE-005,M. Sharma,2025-05-15 14:47:00,0,none
1535,Goa Timber & Plywood,materials,10561.63,SITE-003,J. D'Souza,2025-03-17 11:12:00,0,none
1536,Municipal Permits & Fees,misc,12855.25,SITE-006,N. Rao,2025-05-26 13:33:00,0,none
1537,Goa Timber & Plywood,materials,17786.77,SITE-005,K. Iyer,2025-03-11 18:20:00,0,none
1538,Goa Timber & Plywood,materials,26776.83,SITE-008,K. Iyer,2025-03-21 18:10:00,0,none
1539,Sagar Labour Solutions,labor,51069.74,SITE-002,K. Iyer,2025-03-21 11:26:00,0,none
1540,Municipal Permits & Fees,misc,17447.65,SITE-006,K. Iyer,2025-05-19 15:51:00,0,none
1541,Shree Cement Suppliers,materials,27964.94,SITE-006,M. Sharma,2025-03-07 18:15:00,0,none
1542,Goa Timber & Plywood,materials,74750.99,SITE-010,S. Kulkarni,2025-01-03 12:52:00,1,unusual_approver
1543,Municipal Permits & Fees,misc,16685.89,SITE-007,K. Iyer,2025-03-24 15:45:00,0,none
1544,Everest Manpower Contractors,labor,54469.36,SITE-006,A. Fernandes,2025-03-05 11:42:00,0,none
1545,Municipal Permits & Fees,misc,12779.88,SITE-002,K. Iyer,2025-06-04 18:54:00,0,none
1546,Municipal Permits & Fees,misc,18505.57,SITE-003,N. Rao,2025-04-25 15:20:00,0,none
1547,TerraMove Heavy Machinery,equipment,487531.67,SITE-004,J. D'Souza,2025-03-24 17:21:00,0,none
1548,SafeSite PPE & Consumables,misc,9793.32,SITE-005,N. Rao,2025-02-09 02:39:00,1,off_hours
1549,Municipal Permits & Fees,misc,12735.38,SITE-005,K. Iyer,2025-03-06 15:31:00,0,none
1550,Coastal Scaffolding Rentals,equipment,113714.99,SITE-002,P. Singh,2025-01-07 14:40:00,0,none
1551,SafeSite PPE & Consumables,misc,9536.34,SITE-003,R. Mehta,2025-06-20 13:18:00,0,none
1552,SafeSite PPE & Consumables,misc,8892.92,SITE-008,N. Rao,2025-05-01 12:24:00,0,none
1553,Everest Manpower Contractors,labor,26984.6,SITE-006,A. Fernandes,2025-02-28 17:44:00,1,duplicate
1554,Coastal Scaffolding Rentals,equipment,55702.43,SITE-001,K. Iyer,2025-06-23 08:48:00,0,none
1555,Union Skilled Workforce,labor,46476.32,SITE-007,S. Kulkarni,2025-04-24 15:56:00,0,none
1556,Zenith Office & Site Supplies,misc,8715.84,SITE-008,J. D'Souza,2025-04-21 12:17:00,0,none
1557,Goa Timber & Plywood,materials,26239.18,SITE-003,J. D'Souza,2025-02-19 16:27:00,0,none
1558,Municipal Permits & Fees,misc,19546.13,SITE-006,K. Iyer,2025-03-19 11:23:00,0,none
1559,Zenith Office & Site Supplies,misc,3709.99,SITE-006,J. D'Souza,2025-01-10 18:20:00,0,none
1560,Konkan Aggregates Pvt Ltd,materials,10623.32,SITE-004,N. Rao,2025-01-09 11:41:00,1,duplicate
1561,TerraMove Heavy Machinery,equipment,242266.75,SITE-008,M. Sharma,2025-06-25 12:09:00,0,none
1562,Goa Timber & Plywood,materials,13965.49,SITE-007,N. Rao,2025-01-10 11:51:00,0,none
1563,PowerLift Cranes & Equipment,equipment,40250.18,SITE-001,M. Sharma,2025-02-18 10:50:00,0,none
1564,Sagar Labour Solutions,labor,27250.2,SITE-004,A. Fernandes,2025-05-15 13:15:00,0,none
1565,Konkan Aggregates Pvt Ltd,materials,44531.33,SITE-004,R. Mehta,2025-01-13 09:56:00,0,none
1566,Shree Cement Suppliers,materials,34478.78,SITE-008,J. D'Souza,2025-01-06 14:44:00,0,none
1567,Shree Cement Suppliers,materials,36781.38,SITE-003,M. Sharma,2025-01-27 18:07:00,0,none
1568,TerraMove Heavy Machinery,equipment,200000.0,SITE-003,M. Sharma,2025-01-10 13:16:00,1,round_number
1569,Coastal Scaffolding Rentals,equipment,66703.8,SITE-006,P. Singh,2025-05-21 13:51:00,0,none
1570,PowerLift Cranes & Equipment,equipment,106264.92,SITE-007,R. Mehta,2025-04-29 15:34:00,0,none
1571,Union Skilled Workforce,labor,78028.75,SITE-002,R. Mehta,2025-04-18 09:40:00,0,none
1572,Union Skilled Workforce,labor,40317.83,SITE-001,R. Mehta,2025-02-10 08:05:00,0,none
1573,Municipal Permits & Fees,misc,14728.61,SITE-005,N. Rao,2025-06-03 18:14:00,0,none
1574,Everest Manpower Contractors,labor,54010.6,SITE-008,A. Fernandes,2025-03-19 09:41:00,0,none
1575,PowerLift Cranes & Equipment,equipment,38145.0,SITE-009,R. Mehta,2025-05-14 14:24:00,0,none
1576,TerraMove Heavy Machinery,equipment,127336.33,SITE-001,J. D'Souza,2025-04-09 15:22:00,0,none
1577,Coastal Scaffolding Rentals,equipment,22458.37,SITE-010,P. Singh,2025-01-17 17:20:00,0,none
1578,BuildRight Steel & Rebar,materials,57579.25,SITE-009,K. Iyer,2025-01-20 18:40:00,0,none
1579,Zenith Office & Site Supplies,misc,6429.14,SITE-006,N. Rao,2025-05-05 17:09:00,0,none
1580,Union Skilled Workforce,labor,58712.35,SITE-007,R. Mehta,2025-03-20 11:48:00,0,none
1581,BuildRight Steel & Rebar,materials,108005.22,SITE-004,K. Iyer,2025-03-26 14:19:00,0,none
1582,Union Skilled Workforce,labor,43011.11,SITE-001,R. Mehta,2025-01-01 12:21:00,0,none
1583,PowerLift Cranes & Equipment,equipment,179970.08,SITE-006,K. Iyer,2025-05-05 12:48:00,0,none
1584,TerraMove Heavy Machinery,equipment,154294.36,SITE-008,J. D'Souza,2025-01-30 10:35:00,0,none
1585,Everest Manpower Contractors,labor,52232.49,SITE-007,M. Sharma,2025-01-30 12:48:00,0,none
1586,BuildRight Steel & Rebar,materials,62751.67,SITE-001,R. Mehta,2025-04-08 17:44:00,0,none
1587,Union Skilled Workforce,labor,91968.71,SITE-007,R. Mehta,2025-01-20 13:41:00,0,none
1588,BuildRight Steel & Rebar,materials,32025.86,SITE-005,K. Iyer,2025-06-19 13:07:00,0,none
1589,Zenith Office & Site Supplies,misc,6651.47,SITE-008,N. Rao,2025-02-27 10:52:00,0,none
1590,Sagar Labour Solutions,labor,31337.33,SITE-001,K. Iyer,2025-03-06 10:05:00,0,none
1591,Goa Timber & Plywood,materials,18668.67,SITE-009,J. D'Souza,2025-03-13 16:35:00,0,none
1592,Goa Timber & Plywood,materials,12770.33,SITE-004,N. Rao,2025-02-21 09:34:00,0,none
1593,Everest Manpower Contractors,labor,60764.13,SITE-010,P. Singh,2025-03-13 12:33:00,0,none
1594,Municipal Permits & Fees,misc,18495.09,SITE-007,J. D'Souza,2025-04-15 08:31:00,0,none
1595,Konkan Aggregates Pvt Ltd,materials,38534.24,SITE-005,R. Mehta,2025-06-03 16:38:00,0,none
1596,Sagar Labour Solutions,labor,47740.14,SITE-003,P. Singh,2025-03-21 18:09:00,0,none
1597,SafeSite PPE & Consumables,misc,6873.49,SITE-009,R. Mehta,2025-04-02 15:31:00,0,none
1598,Konkan Aggregates Pvt Ltd,materials,35815.53,SITE-003,R. Mehta,2025-02-13 08:46:00,0,none
1599,Konkan Aggregates Pvt Ltd,materials,19231.25,SITE-009,N. Rao,2025-02-13 00:44:00,1,off_hours
1600,Goa Timber & Plywood,materials,9914.32,SITE-006,N. Rao,2025-02-12 11:01:00,0,none
1601,Sagar Labour Solutions,labor,55127.15,SITE-009,P. Singh,2025-03-18 11:31:00,0,none
1602,TerraMove Heavy Machinery,equipment,182114.56,SITE-010,M. Sharma,2025-04-03 14:48:00,0,none
1603,TerraMove Heavy Machinery,equipment,175612.09,SITE-001,J. D'Souza,2025-06-11 17:01:00,0,none
1604,Everest Manpower Contractors,labor,40425.42,SITE-004,M. Sharma,2025-04-25 10:53:00,0,none
1605,TerraMove Heavy Machinery,equipment,242648.94,SITE-001,J. D'Souza,2025-02-12 11:51:00,0,none
1606,Zenith Office & Site Supplies,misc,3612.56,SITE-007,S. Kulkarni,2025-02-07 08:09:00,0,none
1607,TerraMove Heavy Machinery,equipment,110671.95,SITE-008,M. Sharma,2025-02-03 08:09:00,0,none
1608,Everest Manpower Contractors,labor,38987.68,SITE-006,A. Fernandes,2025-05-22 10:38:00,0,none
1609,SafeSite PPE & Consumables,misc,11442.28,SITE-006,R. Mehta,2025-04-02 15:54:00,0,none
1610,Union Skilled Workforce,labor,104115.28,SITE-006,S. Kulkarni,2025-01-01 12:43:00,0,none
1611,Sagar Labour Solutions,labor,41483.11,SITE-007,P. Singh,2025-05-27 12:57:00,0,none
1612,Everest Manpower Contractors,labor,72252.46,SITE-007,P. Singh,2025-01-08 13:40:00,0,none
1613,SafeSite PPE & Consumables,misc,3953.3,SITE-002,N. Rao,2025-05-09 10:21:00,0,none
1614,Zenith Office & Site Supplies,misc,3032.78,SITE-003,J. D'Souza,2025-05-29 08:42:00,0,none
1615,Everest Manpower Contractors,labor,50247.01,SITE-005,A. Fernandes,2025-04-24 11:38:00,0,none
1616,Sagar Labour Solutions,labor,31439.4,SITE-006,K. Iyer,2025-04-23 18:19:00,0,none
1617,Coastal Scaffolding Rentals,equipment,35317.42,SITE-005,P. Singh,2025-04-02 14:02:00,0,none
1618,Municipal Permits & Fees,misc,13000.63,SITE-001,K. Iyer,2025-03-10 17:29:00,0,none
1619,SafeSite PPE & Consumables,misc,7701.2,SITE-004,N. Rao,2025-04-22 17:53:00,0,none
1620,Goa Timber & Plywood,materials,12332.47,SITE-010,N. Rao,2025-01-23 13:42:00,0,none
1621,BuildRight Steel & Rebar,materials,64727.32,SITE-008,R. Mehta,2025-04-23 15:21:00,0,none
1622,Coastal Scaffolding Rentals,equipment,52435.04,SITE-008,P. Singh,2025-01-30 12:50:00,0,none
1623,TerraMove Heavy Machinery,equipment,262915.12,SITE-010,J. D'Souza,2025-06-25 18:55:00,0,none
1624,TerraMove Heavy Machinery,equipment,348112.19,SITE-001,J. D'Souza,2025-06-12 17:33:00,0,none
1625,Zenith Office & Site Supplies,misc,7273.76,SITE-010,J. D'Souza,2025-06-03 09:59:00,0,none
1626,Zenith Office & Site Supplies,misc,7607.59,SITE-004,S. Kulkarni,2025-02-17 15:34:00,0,none
1627,Sagar Labour Solutions,labor,26000.78,SITE-001,P. Singh,2025-03-11 11:43:00,0,none
1628,SafeSite PPE & Consumables,misc,9866.02,SITE-002,N. Rao,2025-01-24 18:53:00,0,none
1629,Everest Manpower Contractors,labor,32071.61,SITE-006,M. Sharma,2025-04-23 17:34:00,0,none
1630,Konkan Aggregates Pvt Ltd,materials,28790.45,SITE-009,R. Mehta,2025-02-22 14:58:00,1,duplicate
1631,Municipal Permits & Fees,misc,125000.0,SITE-008,J. D'Souza,2025-06-23 10:54:00,1,round_number
1632,SafeSite PPE & Consumables,misc,28567.89,SITE-003,R. Mehta,2025-02-27 15:30:00,0,none
1633,Everest Manpower Contractors,labor,61320.49,SITE-007,M. Sharma,2025-04-03 12:38:00,0,none
1634,Coastal Scaffolding Rentals,equipment,69126.14,SITE-009,K. Iyer,2025-01-27 14:14:00,0,none
1635,Union Skilled Workforce,labor,48399.71,SITE-003,R. Mehta,2025-04-09 13:24:00,0,none
1636,PowerLift Cranes & Equipment,equipment,138008.11,SITE-007,K. Iyer,2025-01-08 10:36:00,0,none
1637,PowerLift Cranes & Equipment,equipment,110790.17,SITE-006,R. Mehta,2025-03-17 13:30:00,0,none
1638,Shree Cement Suppliers,materials,47636.43,SITE-007,M. Sharma,2025-03-03 14:39:00,0,none
1639,Zenith Office & Site Supplies,misc,6883.13,SITE-010,N. Rao,2025-03-26 13:07:00,0,none
1640,BuildRight Steel & Rebar,materials,68893.49,SITE-008,K. Iyer,2025-01-29 12:14:00,0,none
1641,TerraMove Heavy Machinery,equipment,46618.48,SITE-010,M. Sharma,2025-03-19 08:03:00,0,none
1642,Goa Timber & Plywood,materials,14660.03,SITE-008,K. Iyer,2025-01-02 09:44:00,0,none
1643,Union Skilled Workforce,labor,42355.3,SITE-006,S. Kulkarni,2025-01-10 17:46:00,0,none
1644,Zenith Office & Site Supplies,misc,22412.7,SITE-001,S. Kulkarni,2025-03-17 14:12:00,0,none
1645,Municipal Permits & Fees,misc,9158.12,SITE-002,J. D'Souza,2025-03-18 10:08:00,0,none
1646,Union Skilled Workforce,labor,61624.42,SITE-008,R. Mehta,2025-04-04 13:14:00,0,none
1647,PowerLift Cranes & Equipment,equipment,178326.82,SITE-006,K. Iyer,2025-04-28 08:30:00,0,none
1648,PowerLift Cranes & Equipment,equipment,87416.01,SITE-005,K. Iyer,2025-02-07 12:10:00,0,none
1649,Municipal Permits & Fees,misc,15254.21,SITE-007,K. Iyer,2025-05-20 03:56:00,1,off_hours
1650,SafeSite PPE & Consumables,misc,3905.47,SITE-005,N. Rao,2025-06-18 18:34:00,0,none
1651,PowerLift Cranes & Equipment,equipment,157761.32,SITE-009,K. Iyer,2025-02-13 08:21:00,0,none
1652,Goa Timber & Plywood,materials,64487.85,SITE-003,S. Kulkarni,2025-01-08 10:05:00,1,unusual_approver
1653,Union Skilled Workforce,labor,150000.0,SITE-002,R. Mehta,2025-04-30 13:34:00,1,round_number
1654,Shree Cement Suppliers,materials,22383.09,SITE-001,M. Sharma,2025-06-04 08:46:00,0,none
1655,SafeSite PPE & Consumables,misc,8116.61,SITE-001,N. Rao,2025-04-01 12:07:00,0,none
1656,Sagar Labour Solutions,labor,31517.75,SITE-004,A. Fernandes,2025-06-06 17:14:00,0,none
1657,Coastal Scaffolding Rentals,equipment,50839.12,SITE-005,P. Singh,2025-04-21 18:08:00,0,none
1658,Municipal Permits & Fees,misc,9417.56,SITE-002,N. Rao,2025-01-01 08:28:00,0,none
1659,Union Skilled Workforce,labor,100261.09,SITE-004,R. Mehta,2025-05-06 15:40:00,0,none
1660,Everest Manpower Contractors,labor,87095.16,SITE-008,A. Fernandes,2025-03-04 08:17:00,0,none
1661,Sagar Labour Solutions,labor,26436.79,SITE-001,P. Singh,2025-02-26 13:28:00,0,none
1662,Union Skilled Workforce,labor,48816.17,SITE-002,R. Mehta,2025-05-06 17:05:00,0,none
1663,SafeSite PPE & Consumables,misc,3796.41,SITE-009,N. Rao,2025-04-17 18:20:00,0,none
1664,Konkan Aggregates Pvt Ltd,materials,29026.65,SITE-003,R. Mehta,2025-05-12 09:18:00,0,none
1665,Everest Manpower Contractors,labor,26980.4,SITE-002,A. Fernandes,2025-06-20 14:18:00,0,none
1666,BuildRight Steel & Rebar,materials,153235.48,SITE-004,K. Iyer,2025-03-06 14:00:00,0,none
1667,BuildRight Steel & Rebar,materials,33097.01,SITE-002,R. Mehta,2025-02-10 11:39:00,0,none
1668,TerraMove Heavy Machinery,equipment,192541.91,SITE-002,M. Sharma,2025-02-28 13:47:00,0,none
1669,Coastal Scaffolding Rentals,equipment,18983.39,SITE-008,K. Iyer,2025-05-26 13:05:00,0,none
1670,SafeSite PPE & Consumables,misc,108311.04,SITE-009,R. Mehta,2025-01-29 16:03:00,1,extreme_outlier
1671,Union Skilled Workforce,labor,171531.5,SITE-010,N. Rao,2025-02-03 18:49:00,1,unusual_approver
1672,Zenith Office & Site Supplies,misc,9291.89,SITE-005,J. D'Souza,2025-02-13 18:26:00,0,none
1673,PowerLift Cranes & Equipment,equipment,237868.86,SITE-010,K. Iyer,2025-02-12 15:44:00,0,none
1674,BuildRight Steel & Rebar,materials,578229.38,SITE-004,N. Rao,2025-01-07 08:36:00,1,unusual_approver
1675,Shree Cement Suppliers,materials,37628.47,SITE-010,M. Sharma,2025-03-14 18:06:00,0,none
1676,SafeSite PPE & Consumables,misc,9399.92,SITE-001,N. Rao,2025-02-20 15:35:00,0,none
1677,Union Skilled Workforce,labor,42653.62,SITE-001,R. Mehta,2025-05-06 16:17:00,0,none
1678,Goa Timber & Plywood,materials,30333.8,SITE-007,K. Iyer,2025-06-03 13:46:00,0,none
1679,SafeSite PPE & Consumables,misc,6042.91,SITE-005,N. Rao,2025-04-16 15:08:00,0,none
1680,Everest Manpower Contractors,labor,28632.7,SITE-007,M. Sharma,2025-05-27 14:38:00,0,none
1681,Zenith Office & Site Supplies,misc,3850.07,SITE-003,N. Rao,2025-02-05 12:53:00,0,none
1682,Union Skilled Workforce,labor,76898.08,SITE-005,R. Mehta,2025-03-17 16:19:00,0,none
1683,Municipal Permits & Fees,misc,10826.02,SITE-010,N. Rao,2025-05-02 16:42:00,0,none
1684,Union Skilled Workforce,labor,87862.0,SITE-009,R. Mehta,2025-02-21 12:33:00,0,none
1685,Municipal Permits & Fees,misc,27510.84,SITE-004,N. Rao,2025-02-13 08:50:00,0,none
1686,Goa Timber & Plywood,materials,17355.53,SITE-007,J. D'Souza,2025-05-13 13:58:00,0,none
1687,Konkan Aggregates Pvt Ltd,materials,21838.93,SITE-009,R. Mehta,2025-01-01 15:17:00,0,none
1688,Konkan Aggregates Pvt Ltd,materials,33617.54,SITE-002,R. Mehta,2025-05-08 14:28:00,0,none
1689,Shree Cement Suppliers,materials,67662.85,SITE-008,M. Sharma,2025-05-08 08:33:00,0,none
1690,BuildRight Steel & Rebar,materials,113490.8,SITE-009,R. Mehta,2025-06-27 12:03:00,0,none
1691,Sagar Labour Solutions,labor,23136.54,SITE-009,K. Iyer,2025-05-15 12:52:00,0,none
1692,Union Skilled Workforce,labor,217420.64,SITE-007,M. Sharma,2025-02-24 15:37:00,1,unusual_approver
1693,Shree Cement Suppliers,materials,260715.24,SITE-004,M. Sharma,2025-02-10 13:46:00,1,extreme_outlier
1694,Zenith Office & Site Supplies,misc,3883.71,SITE-003,S. Kulkarni,2025-01-08 13:24:00,0,none
1695,Konkan Aggregates Pvt Ltd,materials,14265.98,SITE-008,R. Mehta,2025-05-06 15:39:00,0,none
1696,Goa Timber & Plywood,materials,19312.28,SITE-005,J. D'Souza,2025-06-05 15:02:00,0,none
1697,Shree Cement Suppliers,materials,35726.37,SITE-009,M. Sharma,2025-04-04 18:21:00,0,none
1698,Goa Timber & Plywood,materials,24469.2,SITE-003,J. D'Souza,2025-01-07 08:22:00,0,none
1699,Coastal Scaffolding Rentals,equipment,29233.17,SITE-001,P. Singh,2025-05-28 11:04:00,0,none
1700,Konkan Aggregates Pvt Ltd,materials,27834.09,SITE-003,N. Rao,2025-03-27 15:36:00,0,none
1701,BuildRight Steel & Rebar,materials,538615.03,SITE-007,N. Rao,2025-05-09 08:14:00,1,unusual_approver
1702,BuildRight Steel & Rebar,materials,189927.02,SITE-010,R. Mehta,2025-01-13 14:26:00,0,none
1703,Union Skilled Workforce,labor,69570.99,SITE-007,R. Mehta,2025-03-25 11:31:00,0,none
1704,BuildRight Steel & Rebar,materials,72841.98,SITE-005,R. Mehta,2025-03-07 16:32:00,0,none
1705,Goa Timber & Plywood,materials,32016.37,SITE-006,K. Iyer,2025-05-29 18:54:00,0,none
1706,Konkan Aggregates Pvt Ltd,materials,14376.4,SITE-009,N. Rao,2025-01-29 11:12:00,0,none
1707,Goa Timber & Plywood,materials,15112.2,SITE-001,N. Rao,2025-03-06 14:26:00,0,none
1708,Goa Timber & Plywood,materials,19359.89,SITE-009,N. Rao,2025-03-03 12:25:00,0,none
1709,Sagar Labour Solutions,labor,48031.16,SITE-009,P. Singh,2025-04-22 18:49:00,0,none
1710,SafeSite PPE & Consumables,misc,4389.58,SITE-006,N. Rao,2025-05-20 10:02:00,0,none
1711,Everest Manpower Contractors,labor,61425.48,SITE-003,P. Singh,2025-01-27 17:40:00,0,none
1712,Municipal Permits & Fees,misc,14511.97,SITE-003,J. D'Souza,2025-05-20 17:49:00,0,none
1713,Konkan Aggregates Pvt Ltd,materials,20713.96,SITE-010,N. Rao,2025-04-04 16:05:00,0,none
1714,Konkan Aggregates Pvt Ltd,materials,13676.85,SITE-009,R. Mehta,2025-05-29 12:35:00,0,none
1715,SafeSite PPE & Consumables,misc,9672.45,SITE-009,R. Mehta,2025-03-25 16:49:00,0,none
1716,Zenith Office & Site Supplies,misc,13664.59,SITE-002,S. Kulkarni,2025-05-06 16:36:00,0,none
1717,Municipal Permits & Fees,misc,14071.58,SITE-007,J. D'Souza,2025-03-24 17:57:00,0,none
1718,Coastal Scaffolding Rentals,equipment,39318.99,SITE-010,K. Iyer,2025-01-24 10:13:00,0,none
1719,Municipal Permits & Fees,misc,29933.88,SITE-008,J. D'Souza,2025-01-24 08:53:00,0,none
1720,Shree Cement Suppliers,materials,56717.77,SITE-004,J. D'Souza,2025-02-14 17:44:00,0,none
