record_id,vendor,category,amount,site_id,approver,submitted_at,is_anomaly,anomaly_type,rule_duplicate,rule_round_number,rule_off_hours,rule_unusual_approver,stat_robust_z,stat_score,ml_score,suspicion_score,flag_reasons
1421,Everest Manpower Contractors,labor,40954.92,SITE-006,M. Sharma,2025-06-24 08:14:00,0,none,0.0,0.0,0.0,0.0,0.6248642650306734,0.1041440441717789,0.14588950628972405,0.0427,no strong signal
833,BuildRight Steel & Rebar,materials,62475.62,SITE-008,R. Mehta,2025-03-07 12:50:00,0,none,0.0,0.0,0.0,0.0,0.21118865672461548,0.03519810945410258,0.23757266043425987,0.0427,no strong signal
1875,PowerLift Cranes & Equipment,equipment,173874.33,SITE-008,M. Sharma,2025-06-04 17:57:00,0,none,0.0,0.0,0.0,0.0,0.5864706422177126,0.09774510703628543,0.1546104604739865,0.0427,no strong signal
1804,BuildRight Steel & Rebar,materials,43572.14,SITE-002,K. Iyer,2025-04-30 15:07:00,0,none,0.0,0.0,0.0,0.0,0.7518760548338809,0.1253126758056468,0.11785958448665723,0.0427,no strong signal
802,PowerLift Cranes & Equipment,equipment,87286.31,SITE-009,M. Sharma,2025-01-28 10:18:00,0,none,0.0,0.0,0.0,0.0,0.6876101631408174,0.1146016938568029,0.13131541901903834,0.0426,no strong signal
1860,PowerLift Cranes & Equipment,equipment,95556.13,SITE-001,M. Sharma,2025-02-03 13:04:00,0,none,0.0,0.0,0.0,0.0,0.5659256746195406,0.09432094576992343,0.15792073435089418,0.0426,no strong signal
673,PowerLift Cranes & Equipment,equipment,134017.1,SITE-009,K. Iyer,2025-01-17 17:24:00,0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.28315870931492304,0.0425,no strong signal
14,BuildRight Steel & Rebar,materials,62447.59,SITE-005,R. Mehta,2025-05-16 14:10:00,0,none,0.0,0.0,0.0,0.0,0.21199038570621073,0.035331730951035124,0.23620782403574997,0.0425,no strong signal
235,TerraMove Heavy Machinery,equipment,154543.89,SITE-005,M. Sharma,2025-03-31 16:33:00,0,none,0.0,0.0,0.0,0.0,0.18316188351305937,0.030526980585509896,0.24292171465621795,0.0425,no strong signal
824,TerraMove Heavy Machinery,equipment,154552.89,SITE-004,M. Sharma,2025-02-14 15:54:00,0,none,0.0,0.0,0.0,0.0,0.18307013533476227,0.030511689222460378,0.24256842304861526,0.0425,no strong signal
431,BuildRight Steel & Rebar,materials,42108.53,SITE-003,K. Iyer,2025-05-21 14:44:00,0,none,0.0,0.0,0.0,0.0,0.7937390071975039,0.13228983453291732,0.10606751970247941,0.0424,no strong signal
776,Shree Cement Suppliers,materials,28080.98,SITE-004,J. D'Souza,2025-04-04 11:29:00,0,none,0.0,0.0,0.0,0.0,0.42698663381107954,0.07116443896851325,0.1880800768502833,0.0424,no strong signal
929,SafeSite PPE & Consumables,misc,8666.91,SITE-007,N. Rao,2025-04-15 11:46:00,0,none,0.0,0.0,0.0,0.0,0.05794471550644824,0.00965745258440804,0.26896617793537475,0.0423,no strong signal
488,PowerLift Cranes & Equipment,equipment,88250.5,SITE-005,M. Sharma,2025-05-06 10:38:00,0,none,0.0,0.0,0.0,0.0,0.6734227966700441,0.11223713277834069,0.13219355159045315,0.0423,no strong signal
1582,Union Skilled Workforce,labor,43011.11,SITE-001,R. Mehta,2025-01-01 12:21:00,0,none,0.0,0.0,0.0,0.0,0.7543271700652974,0.12572119501088289,0.11442807819012477,0.0423,no strong signal
586,Goa Timber & Plywood,materials,16288.26,SITE-002,K. Iyer,2025-04-21 18:00:00,0,none,0.0,0.0,0.0,0.0,0.20736540210102378,0.03456090035017063,0.23522443884640643,0.0422,no strong signal
311,Coastal Scaffolding Rentals,equipment,48626.35,SITE-006,P. Singh,2025-02-13 12:36:00,0,none,0.0,0.0,0.0,0.0,0.48125675234895937,0.08020945872482656,0.17466711552044326,0.0422,no strong signal
1509,Zenith Office & Site Supplies,misc,5293.89,SITE-001,J. D'Souza,2025-03-27 13:29:00,0,none,0.0,0.0,0.0,0.0,0.43763629141347204,0.07293938190224535,0.18319582658383146,0.0421,no strong signal
1523,Municipal Permits & Fees,misc,17789.71,SITE-005,J. D'Souza,2025-05-02 14:08:00,0,none,0.0,0.0,0.0,0.0,0.6109786557324369,0.10182977595540615,0.14499945823598873,0.0421,no strong signal
739,BuildRight Steel & Rebar,materials,83314.44,SITE-006,K. Iyer,2025-01-02 09:02:00,0,none,0.0,0.0,0.0,0.0,0.3848543663307859,0.06414239438846432,0.19519972170522484,0.0421,no strong signal
1482,Zenith Office & Site Supplies,misc,6395.76,SITE-007,J. D'Souza,2025-04-04 10:25:00,0,none,0.0,0.0,0.0,0.0,0.08243195692138877,0.013738659486898128,0.26223787365554807,0.0421,no strong signal
1045,Municipal Permits & Fees,misc,17690.72,SITE-006,J. D'Souza,2025-04-30 18:52:00,0,none,0.0,0.0,0.0,0.0,0.5895795299678552,0.09826325499464254,0.14960138055652153,0.0421,no strong signal
18,Union Skilled Workforce,labor,57471.32,SITE-007,S. Kulkarni,2025-06-04 09:19:00,0,none,0.0,0.0,0.0,0.0,0.16642224573541597,0.027737040955902664,0.2439356363555544,0.0421,no strong signal
355,Goa Timber & Plywood,materials,10826.21,SITE-001,N. Rao,2025-02-12 17:03:00,0,none,0.0,0.0,0.0,0.0,0.8764205972229292,0.14607009953715486,0.08550158725621955,0.042,no strong signal
1379,PowerLift Cranes & Equipment,equipment,144667.8,SITE-010,K. Iyer,2025-03-31 11:08:00,0,none,0.0,0.0,0.0,0.0,0.1567174354331243,0.026119572572187385,0.24443422985783253,0.0419,no strong signal
1279,Goa Timber & Plywood,materials,27427.62,SITE-004,N. Rao,2025-04-02 15:10:00,0,none,0.0,0.0,0.0,0.0,1.1571125280411658,0.19285208800686096,0.022106598270842336,0.0419,no strong signal
1038,Union Skilled Workforce,labor,50673.82,SITE-001,R. Mehta,2025-02-17 14:28:00,0,none,0.0,0.0,0.0,0.0,0.4427864011060758,0.0737977335176793,0.18106254400578395,0.0419,no strong signal
1499,Sagar Labour Solutions,labor,31555.86,SITE-008,P. Singh,2025-02-18 18:36:00,0,none,0.0,0.0,0.0,0.0,0.32616208999965346,0.05436034833327558,0.2060875156685963,0.0418,no strong signal
670,Union Skilled Workforce,labor,59945.87,SITE-009,S. Kulkarni,2025-01-17 11:40:00,0,none,0.0,0.0,0.0,0.0,0.06581512242942596,0.010969187071570992,0.2639793976903014,0.0418,no strong signal
1743,Everest Manpower Contractors,labor,56094.11,SITE-001,A. Fernandes,2025-05-23 14:47:00,0,none,0.0,0.0,0.0,0.0,0.10947019407025947,0.018245032345043245,0.25389633799697353,0.0417,no strong signal
1811,Union Skilled Workforce,labor,43702.17,SITE-001,R. Mehta,2025-05-15 14:54:00,0,none,0.0,0.0,0.0,0.0,0.726230926856699,0.12103848780944983,0.11664143463660125,0.0417,no strong signal
1106,Konkan Aggregates Pvt Ltd,materials,23756.96,SITE-005,N. Rao,2025-04-21 08:39:00,0,none,0.0,0.0,0.0,0.0,0.09772082481309034,0.016286804135515056,0.2560387156716895,0.0417,no strong signal
230,BuildRight Steel & Rebar,materials,80850.21,SITE-005,K. Iyer,2025-06-20 15:23:00,0,none,0.0,0.0,0.0,0.0,0.3143711480533686,0.052395191342228094,0.20756665357564322,0.0416,no strong signal
1367,Goa Timber & Plywood,materials,25314.7,SITE-002,J. D'Souza,2025-03-24 12:10:00,0,none,0.0,0.0,0.0,0.0,0.8982975953918902,0.14971626589864837,0.07728507348961022,0.0415,no strong signal
1199,Coastal Scaffolding Rentals,equipment,33635.03,SITE-003,P. Singh,2025-06-12 13:05:00,0,none,0.0,0.0,0.0,0.0,0.40767903643380354,0.06794650607230059,0.18597673632084322,0.0415,no strong signal
558,TerraMove Heavy Machinery,equipment,177456.02,SITE-006,J. D'Souza,2025-04-17 17:20:00,0,none,0.0,0.0,0.0,0.0,0.05040991519870735,0.008401652533117891,0.26553610909729297,0.0415,no strong signal
387,Everest Manpower Contractors,labor,47917.4,SITE-007,P. Singh,2025-02-17 10:22:00,0,none,0.0,0.0,0.0,0.0,0.2871454713038581,0.047857578550643015,0.2128164249464062,0.0415,no strong signal
1497,TerraMove Heavy Machinery,equipment,132013.09,SITE-009,J. D'Souza,2025-03-27 13:30:00,0,none,0.0,0.0,0.0,0.0,0.4128463119103792,0.06880771865172987,0.18459645103929562,0.0415,no strong signal
1512,BuildRight Steel & Rebar,materials,46483.11,SITE-009,K. Iyer,2025-05-22 12:54:00,0,none,0.0,0.0,0.0,0.0,0.6686149412572204,0.11143582354287007,0.1273188709088093,0.0414,no strong signal
757,Municipal Permits & Fees,misc,16754.72,SITE-002,N. Rao,2025-03-10 12:51:00,0,none,0.0,0.0,0.0,0.0,0.38724008441124413,0.0645400140685407,0.1896247704387653,0.0414,no strong signal
1552,SafeSite PPE & Consumables,misc,8892.92,SITE-008,N. Rao,2025-05-01 12:24:00,0,none,0.0,0.0,0.0,0.0,0.006051009433018221,0.0010085015721697035,0.2745535387379708,0.0414,no strong signal
107,Sagar Labour Solutions,labor,37976.31,SITE-007,A. Fernandes,2025-04-16 12:09:00,0,none,0.0,0.0,0.0,0.0,0.2906335033303048,0.04843891722171747,0.21150442702693767,0.0414,no strong signal
1363,TerraMove Heavy Machinery,equipment,177930.89,SITE-003,M. Sharma,2025-01-06 16:35:00,0,none,0.0,0.0,0.0,0.0,0.055250854912922594,0.009208475818820432,0.2629409146971421,0.0413,no strong signal
1764,Coastal Scaffolding Rentals,equipment,46948.4,SITE-008,P. Singh,2025-04-01 14:16:00,0,none,0.0,0.0,0.0,0.0,0.3817598563592777,0.06362664272654629,0.19034569799323708,0.0413,no strong signal
1264,Coastal Scaffolding Rentals,equipment,39376.06,SITE-001,K. Iyer,2025-01-03 08:17:00,0,none,0.0,0.0,0.0,0.0,0.06725490890697439,0.01120915148449573,0.2601703599292327,0.0413,no strong signal
1763,Shree Cement Suppliers,materials,28636.49,SITE-009,J. D'Souza,2025-06-23 14:21:00,0,none,0.0,0.0,0.0,0.0,0.39234981716808476,0.06539163619468079,0.18752755222978187,0.0412,no strong signal
432,Everest Manpower Contractors,labor,44025.35,SITE-004,P. Singh,2025-04-16 09:51:00,0,none,0.0,0.0,0.0,0.0,0.47593142560813645,0.07932190426802274,0.16911297060249433,0.0412,no strong signal
751,Shree Cement Suppliers,materials,38457.66,SITE-003,M. Sharma,2025-01-13 15:22:00,0,none,0.0,0.0,0.0,0.0,0.22001371275879378,0.03666895212646563,0.22557091369036822,0.0412,no strong signal
345,Konkan Aggregates Pvt Ltd,materials,21052.58,SITE-001,R. Mehta,2025-05-19 15:41:00,0,none,0.0,0.0,0.0,0.0,0.17342701718970616,0.028904502864951026,0.23617996977173913,0.0412,no strong signal
425,Union Skilled Workforce,labor,46416.1,SITE-006,R. Mehta,2025-03-18 15:04:00,0,none,0.0,0.0,0.0,0.0,0.6158913943542944,0.10264856572571573,0.13794241150862752,0.0412,no strong signal
516,BuildRight Steel & Rebar,materials,52516.23,SITE-010,R. Mehta,2025-05-14 14:06:00,0,none,0.0,0.0,0.0,0.0,0.4960524313235483,0.08267540522059139,0.1635016956979205,0.0411,no strong signal
304,Coastal Scaffolding Rentals,equipment,44254.45,SITE-001,P. Singh,2025-02-14 12:26:00,0,none,0.0,0.0,0.0,0.0,0.22201751424455213,0.03700291904075869,0.22417735283238086,0.041,no strong signal
1833,BuildRight Steel & Rebar,materials,68798.34,SITE-003,R. Mehta,2025-01-10 11:58:00,0,none,0.0,0.0,0.0,0.0,0.030342853424196185,0.005057142237366031,0.26637996781551826,0.041,no strong signal
1445,Union Skilled Workforce,labor,44848.97,SITE-010,R. Mehta,2025-03-27 12:22:00,0,none,0.0,0.0,0.0,0.0,0.6796057832922895,0.11326763054871491,0.12141300630296097,0.0409,no strong signal
1049,Zenith Office & Site Supplies,misc,7470.14,SITE-010,J. D'Souza,2025-02-14 14:42:00,0,none,0.0,0.0,0.0,0.0,0.2639105634227576,0.04398509390379293,0.21407357942651553,0.0409,no strong signal
977,TerraMove Heavy Machinery,equipment,193653.61,SITE-003,J. D'Souza,2025-04-08 14:42:00,0,none,0.0,0.0,0.0,0.0,0.2155320680101539,0.03592201133502565,0.22431251352960127,0.0408,no strong signal
455,PowerLift Cranes & Equipment,equipment,167911.58,SITE-009,K. Iyer,2025-06-18 11:23:00,0,none,0.0,0.0,0.0,0.0,0.4987330392311612,0.08312217320519354,0.16107770693598308,0.0408,no strong signal
1570,PowerLift Cranes & Equipment,equipment,106264.92,SITE-007,R. Mehta,2025-04-29 15:34:00,0,none,0.0,0.0,0.0,0.0,0.4083534863697646,0.06805891439496077,0.181145182782407,0.0408,no strong signal
1466,Goa Timber & Plywood,materials,12827.99,SITE-004,K. Iyer,2025-01-08 09:03:00,0,none,0.0,0.0,0.0,0.0,0.6312193800075745,0.10520323000126242,0.13082799437354906,0.0407,no strong signal
1494,SafeSite PPE & Consumables,misc,8907.34,SITE-001,N. Rao,2025-06-17 12:29:00,0,none,0.0,0.0,0.0,0.0,0.0101340958169265,0.00168901596948775,0.2688593383785494,0.0407,no strong signal
166,Union Skilled Workforce,labor,66527.46,SITE-003,S. Kulkarni,2025-01-08 16:26:00,0,none,0.0,0.0,0.0,0.0,0.20177083731253537,0.03362847288542256,0.2267213731999852,0.0407,no strong signal
223,SafeSite PPE & Consumables,misc,8370.41,SITE-008,N. Rao,2025-04-30 12:18:00,0,none,0.0,0.0,0.0,0.0,0.1418999937886118,0.02364999896476863,0.23885795941819277,0.0406,no strong signal
1592,Goa Timber & Plywood,materials,12770.33,SITE-004,N. Rao,2025-02-21 09:34:00,0,none,0.0,0.0,0.0,0.0,0.6382822451499165,0.10638037419165275,0.12858883481766506,0.0406,no strong signal
19,Zenith Office & Site Supplies,misc,7508.82,SITE-007,N. Rao,2025-05-01 16:45:00,0,none,0.0,0.0,0.0,0.0,0.2763796420419718,0.04606327367366197,0.20955436941030392,0.0406,no strong signal
1345,PowerLift Cranes & Equipment,equipment,102260.66,SITE-004,M. Sharma,2025-06-16 12:06:00,0,none,0.0,0.0,0.0,0.0,0.4672733092929004,0.07787888488215007,0.16645365452289193,0.0405,no strong signal
1128,Union Skilled Workforce,labor,65462.44,SITE-009,S. Kulkarni,2025-05-13 14:53:00,0,none,0.0,0.0,0.0,0.0,0.1584706015268993,0.026411766921149882,0.23463963425206924,0.0405,no strong signal
551,Sagar Labour Solutions,labor,27929.98,SITE-008,K. Iyer,2025-04-22 16:27:00,0,none,0.0,0.0,0.0,0.0,0.6744907594765952,0.11241512657943253,0.12019436971577334,0.0405,no strong signal
1451,Municipal Permits & Fees,misc,16528.16,SITE-003,N. Rao,2025-03-03 11:08:00,0,none,0.0,0.0,0.0,0.0,0.33826356220472054,0.05637726036745342,0.1944421975181224,0.0404,no strong signal
1161,Konkan Aggregates Pvt Ltd,materials,21608.38,SITE-002,N. Rao,2025-01-24 18:58:00,0,none,0.0,0.0,0.0,0.0,0.11770113155782222,0.019616855259637037,0.24293918010360516,0.0404,no strong signal
316,TerraMove Heavy Machinery,equipment,142907.73,SITE-002,J. D'Souza,2025-01-02 15:48:00,0,none,0.0,0.0,0.0,0.0,0.30178371488787764,0.05029728581464627,0.2023352435215103,0.0404,no strong signal
405,Zenith Office & Site Supplies,misc,6891.52,SITE-004,N. Rao,2025-01-21 17:58:00,0,none,0.0,0.0,0.0,0.0,0.0773837208516655,0.012897286808610917,0.2519287211501181,0.0404,no strong signal
277,Goa Timber & Plywood,materials,27599.16,SITE-002,J. D'Souza,2025-03-19 13:37:00,0,none,0.0,0.0,0.0,0.0,1.17812473557702,0.19635412259617,0.005486203269605193,0.0401,no strong signal
1574,Everest Manpower Contractors,labor,54010.6,SITE-008,A. Fernandes,2025-03-19 09:41:00,0,none,0.0,0.0,0.0,0.0,0.008408433904663698,0.001401405650777283,0.2653451355145061,0.0401,no strong signal
1528,Goa Timber & Plywood,materials,25526.72,SITE-010,N. Rao,2025-03-21 14:03:00,0,none,0.0,0.0,0.0,0.0,0.9242682625351326,0.1540447104225221,0.06199511080226369,0.0401,no strong signal
631,Sagar Labour Solutions,labor,32720.94,SITE-002,A. Fernandes,2025-04-02 11:29:00,0,none,0.0,0.0,0.0,0.0,0.21423594621271222,0.03570599103545204,0.21952791042416608,0.0401,no strong signal
1491,BuildRight Steel & Rebar,materials,54444.92,SITE-008,K. Iyer,2025-02-13 17:20:00,0,none,0.0,0.0,0.0,0.0,0.44088701321749824,0.07348116886958304,0.1691023479001825,0.0401,no strong signal
1000,Konkan Aggregates Pvt Ltd,materials,27291.5,SITE-005,N. Rao,2025-02-26 08:46:00,0,none,0.0,0.0,0.0,0.0,0.45210256608930355,0.07535042768155059,0.16607549309160977,0.04,no strong signal
484,Zenith Office & Site Supplies,misc,6605.62,SITE-009,J. D'Souza,2025-02-13 18:31:00,0,none,0.0,0.0,0.0,0.0,0.014780435746923094,0.0024634059578205157,0.26370089217183235,0.04,no strong signal
1470,Goa Timber & Plywood,materials,12872.84,SITE-004,J. D'Souza,2025-04-21 10:22:00,0,none,0.0,0.0,0.0,0.0,0.625725632147116,0.10428760535785266,0.12731398528283558,0.04,no strong signal
1915,Everest Manpower Contractors,labor,40560.09,SITE-003,M. Sharma,2025-05-19 15:09:00,0,none,0.0,0.0,0.0,0.0,0.6440157040764098,0.10733595067940165,0.12329439233278373,0.04,no strong signal
179,Union Skilled Workforce,labor,63855.43,SITE-006,R. Mehta,2025-02-28 18:43:00,0,none,0.0,0.0,0.0,0.0,0.09313482200174966,0.015522470333624944,0.24580221600880145,0.04,no strong signal
1584,TerraMove Heavy Machinery,equipment,154294.36,SITE-008,J. D'Souza,2025-01-30 10:35:00,0,none,0.0,0.0,0.0,0.0,0.18570565272755638,0.030950942121259397,0.22561242219990976,0.04,no strong signal
1244,Konkan Aggregates Pvt Ltd,materials,21289.82,SITE-008,R. Mehta,2025-01-31 13:05:00,0,none,0.0,0.0,0.0,0.0,0.1496407467555427,0.024940124459257116,0.23328333842478105,0.04,no strong signal
1134,Shree Cement Suppliers,materials,36648.9,SITE-010,M. Sharma,2025-04-21 10:38:00,0,none,0.0,0.0,0.0,0.0,0.10723502565832187,0.017872504276386977,0.24240830788256307,0.0399,no strong signal
702,Everest Manpower Contractors,labor,36395.96,SITE-007,M. Sharma,2025-05-13 12:18:00,0,none,0.0,0.0,0.0,0.0,0.845999043421247,0.14099984057020784,0.07812321284950988,0.0399,no strong signal
463,Municipal Permits & Fees,misc,13268.14,SITE-008,N. Rao,2025-05-23 12:44:00,0,none,0.0,0.0,0.0,0.0,0.36647002679470614,0.06107833779911769,0.18399129005050666,0.0398,no strong signal
1318,Coastal Scaffolding Rentals,equipment,32683.29,SITE-006,K. Iyer,2025-01-31 12:07:00,0,none,0.0,0.0,0.0,0.0,0.4641140766848358,0.0773523461141393,0.16228780520940597,0.0398,no strong signal
1301,BuildRight Steel & Rebar,materials,74390.16,SITE-005,R. Mehta,2025-03-26 17:44:00,0,none,0.0,0.0,0.0,0.0,0.12959735898618302,0.021599559831030502,0.2361145689383054,0.0397,no strong signal
1787,Municipal Permits & Fees,misc,13180.77,SITE-003,J. D'Souza,2025-02-10 10:28:00,0,none,0.0,0.0,0.0,0.0,0.38535720345953617,0.06422620057658936,0.17895804904106533,0.0397,no strong signal
1042,Sagar Labour Solutions,labor,42558.34,SITE-006,P. Singh,2025-03-06 14:22:00,0,none,0.0,0.0,0.0,0.0,0.730816965938949,0.12180282765649149,0.10195385347555683,0.0397,no strong signal
32,Municipal Permits & Fees,misc,17377.76,SITE-008,J. D'Souza,2025-05-30 12:48:00,0,none,0.0,0.0,0.0,0.0,0.5219255204791826,0.08698758674653044,0.14778793042906993,0.0396,no strong signal
8,Konkan Aggregates Pvt Ltd,materials,27543.44,SITE-005,R. Mehta,2025-01-09 13:24:00,0,none,0.0,0.0,0.0,0.0,0.47736269495957484,0.07956044915992914,0.15735441541782771,0.0395,no strong signal
1912,Konkan Aggregates Pvt Ltd,materials,17100.34,SITE-001,N. Rao,2025-05-14 09:19:00,0,none,0.0,0.0,0.0,0.0,0.5696883957966822,0.0949480659661137,0.13636130733399898,0.0394,no strong signal
296,Sagar Labour Solutions,labor,40738.74,SITE-001,K. Iyer,2025-05-02 16:21:00,0,none,0.0,0.0,0.0,0.0,0.5560128226743504,0.0926688037790584,0.1389601273687964,0.0394,no strong signal
10,BuildRight Steel & Rebar,materials,86533.9,SITE-007,K. Iyer,2025-01-09 11:01:00,0,none,0.0,0.0,0.0,0.0,0.47693907511016675,0.07948984585169445,0.1563681611813692,0.0394,no strong signal
446,Everest Manpower Contractors,labor,57406.43,SITE-006,A. Fernandes,2025-03-12 15:09:00,0,none,0.0,0.0,0.0,0.0,0.17312497331322663,0.028854162218871104,0.22357216099602437,0.0393,no strong signal
1756,BuildRight Steel & Rebar,materials,78745.72,SITE-004,K. Iyer,2025-04-11 11:07:00,0,none,0.0,0.0,0.0,0.0,0.2541774047612885,0.042362900793548076,0.20572363793143422,0.0393,no strong signal
1603,TerraMove Heavy Machinery,equipment,175612.09,SITE-001,J. D'Souza,2025-06-11 17:01:00,0,none,0.0,0.0,0.0,0.0,0.0316124464867811,0.005268741081130183,0.25471109285888116,0.0393,no strong signal
320,Konkan Aggregates Pvt Ltd,materials,17148.47,SITE-005,N. Rao,2025-01-08 09:04:00,0,none,0.0,0.0,0.0,0.0,0.5648627626994123,0.09414379378323538,0.13603419658278693,0.0392,no strong signal
1931,Sagar Labour Solutions,labor,36506.66,SITE-006,K. Iyer,2025-05-05 18:11:00,0,none,0.0,0.0,0.0,0.0,0.1494481278912982,0.024908021315216366,0.22839562173979142,0.0392,no strong signal
1489,BuildRight Steel & Rebar,materials,78339.9,SITE-008,R. Mehta,2025-04-01 11:54:00,0,none,0.0,0.0,0.0,0.0,0.2425699250855512,0.04042832084759187,0.20717293247606408,0.0392,no strong signal
1615,Everest Manpower Contractors,labor,50247.01,SITE-005,A. Fernandes,2025-04-24 11:38:00,0,none,0.0,0.0,0.0,0.0,0.17414649980894165,0.029024416634823608,0.2218659434101114,0.0391,no strong signal
773,Sagar Labour Solutions,labor,30256.3,SITE-001,K. Iyer,2025-04-28 16:49:00,0,none,0.0,0.0,0.0,0.0,0.4510073705123717,0.07516789508539529,0.16039219324722637,0.0391,no strong signal
969,Municipal Permits & Fees,misc,14471.18,SITE-010,K. Iyer,2025-01-31 16:24:00,0,none,0.0,0.0,0.0,0.0,0.10640331036049078,0.017733885060081795,0.23633855658908146,0.039,no strong signal
619,Konkan Aggregates Pvt Ltd,materials,18416.04,SITE-008,N. Rao,2025-04-23 18:32:00,0,none,0.0,0.0,0.0,0.0,0.437773052641105,0.07296217544018417,0.16299530454432057,0.039,no strong signal
1252,Everest Manpower Contractors,labor,48014.15,SITE-005,P. Singh,2025-03-03 15:24:00,0,none,0.0,0.0,0.0,0.0,0.2824525611205514,0.04707542685342523,0.19744555227509736,0.039,no strong signal
536,Konkan Aggregates Pvt Ltd,materials,26702.51,SITE-003,N. Rao,2025-01-02 08:55:00,0,none,0.0,0.0,0.0,0.0,0.39304896879113255,0.06550816146518876,0.17254416493109406,0.039,no strong signal
1717,Municipal Permits & Fees,misc,14071.58,SITE-007,J. D'Souza,2025-03-24 17:57:00,0,none,0.0,0.0,0.0,0.0,0.19278668904042867,0.032131114840071445,0.21698262670672497,0.039,no strong signal
549,Coastal Scaffolding Rentals,equipment,34659.44,SITE-008,K. Iyer,2025-05-23 10:37:00,0,none,0.0,0.0,0.0,0.0,0.34693490507065783,0.05782248417844297,0.18177646392554553,0.0388,no strong signal
598,Sagar Labour Solutions,labor,30894.25,SITE-009,K. Iyer,2025-05-27 18:17:00,0,none,0.0,0.0,0.0,0.0,0.38972120696233276,0.06495353449372213,0.17179395784157794,0.0388,no strong signal
1498,Coastal Scaffolding Rentals,equipment,52373.4,SITE-004,K. Iyer,2025-02-12 11:41:00,0,none,0.0,0.0,0.0,0.0,0.7034444481194756,0.11724074135324593,0.10242344149896433,0.0388,no strong signal
940,Sagar Labour Solutions,labor,30265.44,SITE-007,P. Singh,2025-02-03 12:06:00,0,none,0.0,0.0,0.0,0.0,0.45012931496750563,0.07502155249458427,0.15894061586425043,0.0388,no strong signal
618,Shree Cement Suppliers,materials,41948.68,SITE-001,M. Sharma,2025-01-29 10:50:00,0,none,0.0,0.0,0.0,0.0,0.4376836370392338,0.0729472728398723,0.16112762326291116,0.0388,no strong signal
256,Shree Cement Suppliers,materials,28707.52,SITE-008,M. Sharma,2025-03-25 11:46:00,0,none,0.0,0.0,0.0,0.0,0.3879209984498765,0.06465349974164608,0.17252590443154658,0.0388,no strong signal
25,Municipal Permits & Fees,misc,12646.18,SITE-005,K. Iyer,2025-02-05 16:00:00,0,none,0.0,0.0,0.0,0.0,0.5009219942716182,0.0834869990452697,0.14704042204937343,0.0388,no strong signal
1219,BuildRight Steel & Rebar,materials,64473.61,SITE-006,K. Iyer,2025-06-24 17:50:00,0,none,0.0,0.0,0.0,0.0,0.15404108312714404,0.025673513854524006,0.2244472395987184,0.0388,no strong signal
325,Sagar Labour Solutions,labor,31909.6,SITE-005,K. Iyer,2025-06-20 08:47:00,0,none,0.0,0.0,0.0,0.0,0.29217922693171616,0.04869653782195269,0.19286602053863713,0.0387,no strong signal
1859,Coastal Scaffolding Rentals,equipment,31460.79,SITE-005,K. Iyer,2025-01-21 14:34:00,0,none,0.0,0.0,0.0,0.0,0.5366042911413965,0.08943404852356608,0.13880415137469068,0.0387,no strong signal
983,BuildRight Steel & Rebar,materials,68489.19,SITE-005,R. Mehta,2025-03-27 09:07:00,0,none,0.0,0.0,0.0,0.0,0.039185326298263615,0.006530887716377269,0.2494507611438722,0.0387,no strong signal
1789,Coastal Scaffolding Rentals,equipment,46949.36,SITE-008,P. Singh,2025-02-06 13:54:00,0,none,0.0,0.0,0.0,0.0,0.38181678119026197,0.063636130198377,0.17249114108947897,0.0386,no strong signal
968,Sagar Labour Solutions,labor,32346.2,SITE-004,P. Singh,2025-03-31 09:00:00,0,none,0.0,0.0,0.0,0.0,0.25023622355222386,0.041706037258703976,0.20179863477474286,0.0386,no strong signal
1019,Union Skilled Workforce,labor,64260.98,SITE-001,S. Kulkarni,2025-01-14 13:34:00,0,none,0.0,0.0,0.0,0.0,0.1096231608337573,0.018270526805626217,0.23264478758413218,0.0386,no strong signal
777,Union Skilled Workforce,labor,56084.95,SITE-010,R. Mehta,2025-01-03 09:13:00,0,none,0.0,0.0,0.0,0.0,0.22278752327586795,0.03713125387931133,0.20780186127258163,0.0386,no strong signal
1604,Everest Manpower Contractors,labor,40425.42,SITE-004,M. Sharma,2025-04-25 10:53:00,0,none,0.0,0.0,0.0,0.0,0.650547944018383,0.10842465733639717,0.11208376270062569,0.0385,no strong signal
1391,Sagar Labour Solutions,labor,40014.62,SITE-002,P. Singh,2025-01-24 15:59:00,0,none,0.0,0.0,0.0,0.0,0.48644853589661885,0.08107475598276981,0.14768824488063348,0.0384,no strong signal
1788,Shree Cement Suppliers,materials,36500.27,SITE-001,M. Sharma,2025-04-02 08:43:00,0,none,0.0,0.0,0.0,0.0,0.0979677396371009,0.016327956606183483,0.23421257386196312,0.0384,no strong signal
1810,Coastal Scaffolding Rentals,equipment,36147.94,SITE-009,K. Iyer,2025-01-06 11:16:00,0,none,0.0,0.0,0.0,0.0,0.2586717686955326,0.043111961449255436,0.19861617694613,0.0384,no strong signal
1167,TerraMove Heavy Machinery,equipment,141487.34,SITE-008,M. Sharma,2025-01-02 14:44:00,0,none,0.0,0.0,0.0,0.0,0.31626351432914346,0.05271058572152391,0.18561707219197704,0.0384,no strong signal
